품목일련번호,품목명,업소일련번호,업소명,성상,큰제품이미지,표시앞,표시뒤,의약품제형,색상앞,색상뒤,분할선앞,분할선뒤,크기장축,크기단축,크기두께,이미지생성일자(약학정보원),분류번호,분류명,전문일반구분,품목허가일자,제형코드명,표기내용앞,표기내용뒤,표기이미지앞,표기이미지뒤,표기코드앞,표기코드뒤,변경일자,사업자번호,품목영문명,보험코드,표준코드
202101384,브이토젯정10/10밀리그램,20010024,(주)다산제약,흰색의양면이볼록한장방형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs6qN,DM5,-,타원형,하양,-,-,-,12.9,5.2,4.8,20210426,2180,동맥경화용제,전문의약품,20210218,필름코팅정,-,-,-,-,-,-,20260303,1058184395,VTOZETTab.10/10mg,678601890,8806786018909|8806786018916
201904309,대웅피오글리타존정30밀리그램(피오글리타존염산염),19830008,대웅바이오(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ObXIUAP0ik,마크,30,원형,하양,-,-,-,9.1,9.1,3.6,20210426,3960,당뇨병용제,전문의약품,20190624,나정,D,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700061,-,r0415,-,20230426,1248677584,DAEWOONGPIOGLITAZONETAB.30MG,694002490,8806940024906|8806940024913|8806940024920
202003464,뮤카란캡슐200밀리그램(아세틸시스테인),19830008,대웅바이오(주),흰색의가루가충진된상|하부흰색의캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbDq,MUK200DWB,-,장방형,하양,하양,-,-,18.9,6.3,6.6,20210426,2220,진해거담제,일반의약품,20200513,경질캡슐제|산제,-,-,-,-,-,-,20260430,1248677584,MUKARANCAP.200MG,694003020,8806940030204|8806940030211|8806940030228|8806940030235
202101549,아에제정10/10밀리그램,19830008,대웅바이오(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PT2fGfm4v8,AEZ1,-,타원형,하양,-,-,-,12,5.2,4.1,20210426,2180,동맥경화용제,전문의약품,20210218,필름코팅정,-,-,-,-,-,-,20260303,1248677584,AEZETAB.10/10MG,694003390,8806940033908|8806940033915|8806940033922|8806940033939
202101548,아에제정10/20밀리그램,19830008,대웅바이오(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OhN7YNFLrP,AEZ2,-,타원형,하양,-,-,-,13.5,5.6,4.6,20210426,2180,동맥경화용제,전문의약품,20210218,필름코팅정,-,-,-,-,-,-,20260303,1248677584,AEZETAB.10/20MG,694003410,8806940034103|8806940034110|8806940034127|8806940034134
202101547,아에제정10/40밀리그램,19830008,대웅바이오(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oq3KTTVDkJ,AEZ4,-,타원형,하양,-,-,-,16.2,6.3,5.1,20210426,2180,동맥경화용제,전문의약품,20210218,필름코팅정,-,-,-,-,-,-,20260303,1248677584,AEZETAB.10/40MG,694003420,8806940034202|8806940034219|8806940034226|8806940034233
201801656,브이포지정10/160밀리그램(암로디핀베실산염|발사르탄),19830008,대웅바이오(주),밝은노란색의타원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnErPceahQ,DWB,VF3,타원형,주황,-,-,-,14.9,6.1,4.3,20210426,2140,혈압강하제,전문의약품,20180417,필름코팅정,-,-,-,-,-,-,20260212,1248677584,V-FORGETAB.10/160MG,694003370,8806258005000|8806258005017|8806940033700|8806940033717|8806940033724
201902167,레보에이블정500밀리그램(레보플록사신수화물),20152174,(주)인트로바이오파마,분홍색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbFu,L13,-,타원형,분홍,-,-,-,17.2,8.6,5.8,20210427,6290,기타의화학요법제,전문의약품,20190409,필름코팅정,-,-,-,-,-,-,20260423,1348673663,LevoableTab.500mg,52401880,8800524018800|8800524018817|8800524018824|8806942054208|8806942054215|8806942054222
201902094,암로디펜정(암로디핀베실산염),20161025,(주)중헌제약,흰색의팔각형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbGE,JH,55,팔각형,하양,-,-,-,8.7,6.4,2.7,20210426,2140,혈압강하제,전문의약품,20190405,나정,-,-,-,-,-,-,20240830,3178142585,AmlodipeneTab.,-,8800533005402|8800533005419|8800533005426
201706872,록캄캡슐(멜록시캄),20161025,(주)중헌제약,노란색가루가든상.하부담녹색의경질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P3diGKSD13,JH10,-,장방형,초록,초록,-,-,12.2,5.3,5.5,20210426,1140,해열.진통.소염제,전문의약품,20170829,경질캡슐제|산제,-,-,-,-,-,-,20241101,3178142585,LocamCap.,53300170,8800533001701|8800533001718|8800533001725
202101399,리피토플러스정10/20밀리그램,19860002,제일약품(주),백색내지미백색의한면에JI20이새겨진양면이볼록한캡슐모양의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbGw,JI20,-,타원형,하양,-,-,-,13.2,5.3,4.7,20210426,2180,동맥경화용제,전문의약품,20210218,필름코팅정,-,-,-,-,-,-,20260303,2428500620,Lipitorplustab.10/20mg,645405830,8806454058305|8806454058312|8806454058329|8806454058336
202101400,리피토플러스정10/10밀리그램,19860002,제일약품(주),백색내지미백색의한면에JI10이새겨진양면이볼록한캡슐모양의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbHL,JI10,-,타원형,하양,-,-,-,11.3,4.5,4.5,20210426,2180,동맥경화용제,전문의약품,20210218,필름코팅정,-,-,-,-,-,-,20260303,2428500620,Lipitorplustab.10/10mg,645405820,8806454058206|8806454058213|8806454058220|8806454058237
202101398,리피토플러스정10/40밀리그램,19860002,제일약품(주),백색내지미백색의한면에JI40이새겨진양면이볼록한캡슐모양의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKB-NjY4qz,JI40,-,타원형,하양,-,-,-,15.5,6.7,5.2,20210426,2180,동맥경화용제,전문의약품,20210218,필름코팅정,-,-,-,-,-,-,20260303,2428500620,Lipitorplustab.10/40mg,645405810,8806454058107|8806454058114|8806454058121|8806454058138
202100230,아페젯정10/40밀리그램,19620006,국제약품(주),흰색의타원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pm5Z6eordx,KJ14,-,타원형,하양,-,-,-,17,7.6,6.2,20210426,2180,동맥경화용제,전문의약품,20210108,필름코팅정,-,-,-,-,-,-,-,2078100309,APEZET10/40mg,-,8806437051507|8806437051514
200404726,마이트라캡슐(이트라코나졸),20020017,주식회사제뉴원사이언스,흰색또는회백색의구형펠렛이충진된상부청색|하부분홍색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbKg,KKMITR100,-,장방형,파랑,분홍|투명,-,-,21.1,7.2,7.4,20210426,6290,기타의화학요법제,전문의약품,20040921,경질캡슐제|과립제,-,-,-,-,-,-,20260309,6218542600,MytraCap.,671700370,8806717003707|8806717003714|8806717003721|8806717003738
202001526,레바미론정(레바미피드),20193060,(주)유앤생명과학,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PWLlu89EMe,YN,3,원형,하양,-,-,-,8.1,8.1,3.3,20210426,2320,소화성궤양용제,전문의약품,20200305,필름코팅정,-,-,-,-,-,-,20220120,8498700314,RebamironTab.,-,8800588008601|8800588008618|8800588008625|8800588008632
201903625,테로파정(티로프라미드염산염),20193060,(주)유앤생명과학,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PvnDGw40kW,YN,T1,원형,하양,-,-,-,8.1,8.1,3.4,20210426,1240,진경제,전문의약품,20190531,필름코팅정,-,-,-,-,-,-,20191120,8498700314,TeropaTab.,-,8800540011106|8800540011113|8800540011120|8800588001909|8800588001916|8800588001923
202101514,콤비젯정10/20밀리그램,19570014,환인제약(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7OmHO,W102,-,타원형,하양,-,-,-,13.5,5.5,4.6,20210426,2180,동맥경화용제,전문의약품,20210218,필름코팅정,-,-,-,-,-,-,20260303,2158136171,CombizetTab.10/20mg,657203790,8806572037909|8806572037916|8806572037923|8806572037930
202101515,콤비젯정10/10밀리그램,19570014,환인제약(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PvnDGw40lX,W101,-,타원형,하양,-,-,-,12,5.2,4.2,20210426,2180,동맥경화용제,전문의약품,20210218,필름코팅정,-,-,-,-,-,-,20260303,2158136171,CombizetTab.10/10mg,657203800,8806572038005|8806572038012|8806572038029|8806572038036
202101513,콤비젯정10/40밀리그램,19570014,환인제약(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OZiugAPfQu,W104,-,타원형,하양,-,-,-,16.1,6.3,5,20210426,2180,동맥경화용제,전문의약품,20210218,필름코팅정,-,-,-,-,-,-,20260303,2158136171,CombizetTab.10/40mg,657203780,8806572037800|8806572037817|8806572037824|8806572037831
201603388,아마필엠정2/500밀리그램,19630009,영풍제약(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NaZ0VkgbRC,ΛP25,분할선,타원형,하양,-,-,-,15.8,8.7,5.5,20210427,3960,당뇨병용제,전문의약품,20160613,필름코팅정,-,-,-,-,-,-,20250310,1398102509,Amapil-MTab.2/500mg,-,8806619046505|8806619046512|8806619046529|8806619046536
202003119,듀록틴캡슐60밀리그램(둘록세틴염산염),2021003442,건일바이오팜주식회사,흰색내지연한갈색의장용성구형과립이든상부청색|하부노란연두색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8RV,2K60mg,-,장방형,남색,연두,-,-,18.6,6.2,6.8,20220629,1170,정신신경용제,전문의약품,20200428,장용성캡슐제|펠렛,-,-,-,-,-,-,20220715,6848801858,DuroctineCap.60mg,73001120,8800730011206|8800730011213|8806903027401|8806903027418
202003120,듀록틴캡슐30밀리그램(둘록세틴염산염),2021003442,건일바이오팜주식회사,흰색내지연한갈색의장용성구형과립이든상부청색|하부흰색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8Rn,2K30mg,-,장방형,남색,하양,-,-,15.7,5.4,5.6,20220629,1170,정신신경용제,전문의약품,20200428,장용성캡슐제|펠렛,-,-,-,-,-,-,20220715,6848801858,DuroctineCap.30mg,73001110,8800730011107|8800730011114|8806903027500|8806903027517
201400426,올로스타정20/20밀리그램(올메사르탄메독소밀|로수바스타틴),19540008,(주)대웅제약,분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8Oz,OR22,-,원형,분홍,-,-,-,9.2,9.2,6.2,20220701,2190,기타의순환계용약,전문의약품,20140129,필름코팅정,-,-,-,-,-,-,20260212,1248601143,OLOSTARTablet20/20mg,641605700,8806416057001|8806416057018|8806416057025|8806416057032
202201078,마르나에프정(방풍통성산건조엑스(4.6→1)),19610006,대화제약(주),주황색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8PF,M/F,-,원형,분홍,-,-,-,11.9,11.9,6.5,20220701,2190,기타의순환계용약,일반의약품,20220316,필름코팅정,-,-,-,-,-,-,-,1338122322,MarnaefTab.,-,8806456057207|8806456057214
201908434,아모클라정625밀리그램(아목시실린·클라불란산칼륨),20204683,(주)엘앤씨바이오,흰색이거나거의흰색의타원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8SL,마크,29,타원형,하양,-,-,-,20.2,9.7,6.6,20220701,6180,주로그람양성|음성균에작용하는것,전문의약품,20191216,필름코팅정,-,-,-,-,-,-,20240626,1298664008,AmocleraTab.625mg,60500450,8800605004500|8800605004517|8800605004524|8806613054001|8806613054018|8806613054025
202000354,아모클라정375밀리그램(아목시실린·클라불란산칼륨),20204683,(주)엘앤씨바이오,흰색이거나거의흰색타원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PvnDGw41DK,마크,28,타원형,하양,-,-,-,16.5,7.6,6.1,20220701,6180,주로그람양성|음성균에작용하는것,전문의약품,20200121,필름코팅정,-,-,-,-,-,-,20250728,1298664008,AmocleraTab.375mg,60500460,8800605004609|8800605004616|8800605004623|8800605004630|8806613059600|8806613059617|8806613059624|8806613059631
202200436,파워골드연질캡슐,19840009,(주)알피바이오,황색의내용물을함유한암갈색의장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pc8bb3CalA,파워골드,-,타원형,갈색,-,-,-,24,8.3,8.3,20220701,47210,저함량비타민및미네랄제제,일반의약품,20220127,연질캡슐제|현탁상,-,-,-,-,-,-,-,3048511124,PowerGoldMultiVitaminSoftCap.,-,8806616056507|8806616056514
201802162,사포그정(사르포그렐레이트염산염),20141181,(주)이든파마,흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jdF,EN100,-,원형,하양,-,-,-,8.9,8.9,4.4,20220707,3390,기타의혈액및체액용약,전문의약품,20180524,필름코팅정,-,-,-,-,-,-,-,2648120986,-,628901050,8806289010509|8806289010516|8806289010523
202001647,프로카반캡슐50밀리그램(프레가발린),20141181,(주)이든파마,흰색분말이든상부남색|하부흰색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jdX,2DP50,-,장방형,남색,하양,-,-,13.9,4.8,5.1,20220707,1190,기타의중추신경용약,전문의약품,20200310,경질캡슐제|산제,-,-,-,-,-,-,20251024,2648120986,ProcabanCap.50mg,628901630,8806289016303|8806289016310
201903484,사르포그서방정300밀리그램(사르포그렐레이트염산염),19700003,일성아이에스(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jfr,ISP300,-,장방형,하양,-,-,-,15.1,8.5,5.2,20220707,3390,기타의혈액및체액용약,전문의약품,20190528,서방성필름코팅정,-,-,-,-,-,-,20220527,1068100710,SarpogSRTab.300mg,655404310,8806297017804|8806297017811|8806297017828|8806554043102|8806554043119|8806554043126
202003664,모사엔정(모사프리드시트르산염수화물),19550019,엔비케이제약(주),푸른색의장방형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jhX,N분할선B,53,장방형,파랑,-,-,-,9.4,4.8,3.4,20220707,2390,기타의소화기관용약,전문의약품,20200520,필름코팅정,-,-,-,-,-,-,20220713,2158640307,Mosa-Ntab.,-,8800548010804|8800548010811|8800548010828|8800548010835
202200793,디큐펜맥스연질캡슐,19840009,(주)알피바이오,황색의내용물을함유한주황색의장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pm5Z6eormv,DQP-M,-,타원형,빨강,-,-,-,20.1,8.2,8.2,20220705,1140,해열.진통.소염제,일반의약품,20220221,연질캡슐제|현탁상,-,-,-,-,-,-,-,3048511124,D-Q-painmaxSoftCap.,-,8806616056606|8806616056613
202202489,세뉴벨라정(세벨라머탄산염),19550003,(주)유유제약,흰색또는회백색의타원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8sIQ,SNVL,-,타원형,하양,-,-,-,20.3,10.3,8,20220707,2190,기타의순환계용약,전문의약품,20220614,필름코팅정,-,-,-,-,-,-,20250819,1238101790,SenuvelaTab(Sevelamercarbonate),644503360,8806445033601|8806445033618|8806445033625
202101674,아토반젯정10/10밀리그램,19560010,한국유니온제약(주),흰색의양면이볼록한장방형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBsb,1ΛJ,-,타원형,하양,-,-,-,13.1,5.3,4.8,20220712,2180,동맥경화용제,전문의약품,20210219,필름코팅정,-,-,-,-,-,-,20260303,6078121765,OLPITOZETtablet10/10mg,654005660,8806540056604|8806540056611|8806655087302|8806655087319
202101675,아토반젯정10/20밀리그램,19560010,한국유니온제약(주),흰색의양면이볼록한장방형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBst,2ΛJ,-,타원형,하양,-,-,-,14.4,6,5.1,20220712,2180,동맥경화용제,전문의약품,20210219,필름코팅정,-,-,-,-,-,-,20260303,6078121765,OLPITOZETtablet10/20mg,654005670,8806540056703|8806540056710|8806655087401|8806655087418
202101676,아토반젯정10/40밀리그램,19560010,한국유니온제약(주),흰색의양면이볼록한장방형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBt9,4ΛJ,-,타원형,하양,-,-,-,16.8,6.6,5.8,20220712,2180,동맥경화용제,전문의약품,20210219,필름코팅정,-,-,-,-,-,-,20260303,6078121765,OLPITOZETtablet10/40mg,654005680,8806540056802|8806540056819|8806655087500|8806655087517
201903510,사르포서방정300밀리그램(사르포그렐레이트염산염),20161025,(주)중헌제약,흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBz7,JH300,-,장방형,하양,-,-,-,15.1,8.6,5.3,20220712,3390,기타의혈액및체액용약,전문의약품,20190528,서방성필름코팅정,-,-,-,-,-,-,20220610,3178142585,SarpoSRTab.300mg,53300880,8800533008809|8800533008816|8800533008823
201505164,트라마셋서방정,19560016,제이더블유신약(주),연한노란색의장방형서방성필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBwJ,TM,-,장방형,주황,-,-,-,19.2,8.7,6.8,20220715,1140,해열.진통.소염제,전문의약품,20150730,서방성필름코팅정,-,-,-,-,-,-,20260219,3128102332,TRIMACETTab.,644102690,8806441026904|8806441026911|8806441026928
202201777,제일은교산캡슐,20163416,제일헬스사이언스(주),갈색의분말이충전된상부갈색|하부흰색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBzP,JES,-,장방형,빨강,하양,-,-,21.1,7.1,7.5,20220715,1140,해열.진통.소염제,일반의약품,20220502,경질캡슐제|산제,-,-,-,-,-,-,-,6258500499,JeilEungyosanCap.,-,8800543012001|8800543012018
202003989,멜로틴캡슐7.5mg(멜록시캄),19550019,엔비케이제약(주),미황색의내용물이충진된상|하부녹색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauB_X,NB30,-,장방형,초록,초록,-,-,17.2,5.7,6.2,20220715,1140,해열.진통.소염제,전문의약품,20200528,경질캡슐제|산제,-,-,-,-,-,-,20240913,2158640307,Melotincap.7.5mg,54801160,8800548011603|8800548011610|8800548011627|8800548011634
202202115,내간애플러스연질캡슐(밀크시슬열매건조엑스),19670004,초당약품공업(주),황갈색의유상내용물을함유한암적색의장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PIMRzfJs2-,CDNGE,-,타원형,갈색,-,-,-,19.9,9,9,20220718,3910,간장질환용제,일반의약품,20220520,연질캡슐제|현탁상,-,-,-,-,-,-,20241115,1138115303,MYLIVERLOVEPLUS,-,8806707020400|8806707020417|8806707020424|8806707020431|8806707020448
201905501,씨엠지몬테루카정10밀리그램(몬테루카스트나트륨),19640004,(주)씨엠지제약,베이지색의모서리가둥근사각형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8rvw,CP10,-,사각형,분홍,-,-,-,8.2,8.2,3.8,20220718,1490,기타의알레르기용약,전문의약품,20190805,필름코팅정,-,-,-,-,-,-,20220614,1348171976,CMGMontelukaTab.10mg,648604330,8806230054200|8806230054217|8806230054224|8806486043300|8806486043317|8806486043324
